Feature1,Feature2,Feature3,Feature4,Label
0.4967141530112327,1.364360476965945,-2.3569894609744435,-0.6624285093682314,1
-0.13826430117118466,1.319878837424219,-1.6109989261073059,-2.909355326473774,1
0.6476885381006925,-0.6934647589450225,-2.1947621220902858,2.389638390660762,0
1.5230298564080254,1.504864712447844,-0.7791639061077609,0.1622639809720865,1
-0.23415337472333597,3.0992436227326174,1.3943570629238256,2.0988135648141224,1
-0.23413695694918055,0.08865182138480732,-2.542084314282409,-2.6405717939798174,1
1.5792128155073915,3.5727239765758885,1.0016409955368282,-1.6352513371624762,1
0.7674347291529088,2.7316622316265073,-2.563344144693775,-1.4437200286729164,1
-0.4694743859349521,0.8986500170434433,-2.6952544249937684,-0.6798510321672717,1
0.5425600435859647,1.7877055439932288,0.6371892366864265,1.8171982343852768,1
-0.46341769281246226,4.397482711461549,0.8438727560152335,-0.6806527576110444,1
-0.46572975357025687,3.1003217202587985,0.7028198735253086,-1.772078822122038,1
0.24196227156603412,2.0131754823472217,-3.6315948164362823,-2.6100584379673895,1
-1.913280244657798,1.6434750245585237,-1.9319019561441015,-2.523049509883875,1
-1.7249178325130328,2.1149136056774895,0.6459771840066428,1.5602832357658647,1
-0.5622875292409727,1.2323546630865447,-0.9169163188722108,-0.3311820537802017,1
-1.0128311203344238,-1.1571242585785217,-3.1473856923949284,1.3570867320000914,1
0.3142473325952739,5.063266865802096,-0.08336412174911656,1.0937227305821855,1
-0.9080240755212109,2.232987498799102,-2.429614517982941,-2.1878252294384533,1
-1.4123037013352915,2.5972208976838056,2.589049696784424,-2.1426723948463966,0
1.465648768921554,1.913138375184637,2.089682924836517,1.532052092604804,1
-0.22577630048653566,0.8973247989131181,0.20819485271113458,1.3276097609125035,0
0.06752820468792384,1.721113278576844,1.7220134095395472,-0.7318153987541378,0
-1.4247481862134568,-0.3990921432914667,-0.8704172997532378,-2.5354664200029595,0
-0.5443827245251827,5.415629747079957,0.5308749887500317,-2.927411869809287,1
0.11092258970986608,0.14823200236640588,1.9554405906041499,-1.2710583032295308,0
-1.1509935774223028,0.4520505742292307,-0.5090026364113747,-2.9446663584766384,0
0.37569801834567196,1.3396111934203994,-1.5103743430285674,-1.6195642733777795,1
-0.600638689918805,3.9321135872785664,-4.409243916354232,-0.482995558731969,1
-0.2916937497932768,2.021763498893981,-1.166267051442988,-2.2715054081282746,0
-0.6017066122293969,0.14579630595430637,0.6468463691246227,-2.3743334530107223,0
1.8522781845089378,3.8815075411360094,0.8912668551352594,2.37862461431242,1
-0.013497224737933921,3.096500940178222,0.008730131436819555,0.5128201741373353,1
-1.0577109289559004,2.8076524358246786,-2.0825981899244796,2.6067341205766885,1
0.822544912103189,3.0736013617562605,-4.953643137895181,-0.9250430172859248,1
-1.2208436499710222,5.591542850873676,-1.9904301960094704,1.0628696239749793,1
0.2088635950047554,5.277642342554168,-1.6086897421079027,-1.7718499522692577,1
-1.9596701238797756,0.9699269854950572,-1.6258579343800283,0.710041903679647,0
-1.3281860488984305,4.435827489216728,0.23711271395584888,-2.2224856199400937,1
0.19686123586912352,2.5747522846383504,2.9713528220296794,-2.9875161649422854,0
0.7384665799954104,2.748643724206624,-0.752941596317814,2.5891908084574737,1
0.1713682811899705,-0.5384062474649927,-1.4334635783129233,0.3293662570512561,0
-0.11564828238824053,1.744421351917706,-1.518443626008185,2.5616439766922365,1
-0.3011036955892888,0.7807646144951526,-0.7512304661845716,-0.9970108577875676,0
-1.4785219903674274,3.242088222339964,-2.6565875206967977,-1.0332835850294593,1
-0.7198442083947086,3.6066207506042076,-0.7596028825078899,-0.5960699893618098,1
-0.4606387709597875,-1.111729526524467,-0.09837532733640042,1.2362459037490101,0
1.0571222262189157,1.9669477039935943,-0.5806278728510237,0.3948518051170451,1
0.3436182895684614,3.6827922571913785,-0.08491613199043757,2.5521294425947074,1
-1.763040155362734,1.7199815565298326,-0.13250478130292942,-2.847354593205364,0
0.324083969394795,3.0935954675035466,-4.543793364492887,1.2491756278352186,1
-0.38508228041631654,2.526748201440626,0.27374031679080635,-1.018033863800674,1
-0.6769220003059587,2.5124903479289395,-2.3420296913249072,-1.918598089089233,1
0.6116762888408679,1.5930275328975538,-3.191678326007916,0.06237373512059374,1
1.030999522495951,0.17512879379643564,-3.2089036557099924,0.03038270507997609,1
0.9312801191161986,0.31770477886245896,-0.13291677905494137,-2.1779338278694294,1
-0.8392175232226385,3.0640287716829757,-1.445149854449706,-1.7886236632026609,1
-0.3092123758512146,2.0291873832783245,-4.363937567970821,-0.5510120105906706,1
0.33126343140356396,1.792231633089163,-0.04392436961543311,-0.5471315256461082,1
0.9755451271223592,1.3641649365164712,-3.8792162615976546,-1.0946511622818917,1
-0.47917423784528995,1.5422167317788724,-0.7203572829635783,-2.1087290909401144,1
-0.18565897666381712,3.5703676917322094,-0.5230021486538917,-2.973757925394123,1
-1.1063349740060282,1.4971338771979599,0.7711541633900898,2.8214103745681234,0
-1.1962066240806708,-0.011597069952353323,2.563369572933703,2.6609953782235616,0
0.812525822394198,3.11547766331026,-3.7293526518010833,-0.09809772494318914,1
1.356240028570823,1.6926850042029242,-1.1049477121260989,2.9703105196500346,1
-0.07201012158033385,2.047093798299165,-1.5526705900884346,1.0419259846934592,1
1.0035328978920242,4.411367459599266,-0.1325006280780755,-2.5868547743547508,1
0.36163602504763415,1.9691591639742392,-0.5686624581327628,-2.2936908055042355,1
-0.6451197546051243,2.433775509678088,-1.7050924854732399,2.4966650632178258,1
0.36139560550841393,0.23161476305251205,-1.881804377221711,0.7803132128977706,1
1.5380365664659692,1.6704958214735597,-3.232901710368095,2.059101759944107,1
-0.03582603910995154,2.914289067812902,0.9757231648130185,2.389617897803065,1
1.5646436558140062,-0.3330606007618635,-0.0815916368009415,-0.31234793230568325,0
-2.6197451040897444,2.3012676396735645,0.8355363955902746,-2.708844290539842,0
0.8219025043752238,2.1511866089672096,-1.6207922729510273,-1.8703179066160678,1
0.08704706823817122,2.061931183381159,-2.313670937388861,-2.6005683161853894,1
-0.29900735046586746,3.555738347987365,-3.1566301332584557,-1.867560925808956,1
0.0917607765355023,2.5016577722727824,-0.28216483251868096,-0.5368024412647392,1
-1.9875689146008928,4.217107847534666,-3.0795864490564693,-2.2908191369100876,1
-0.21967188783751193,0.5096157266089456,2.6973261379331004,-1.9996005131679404,0
0.3571125715117464,2.203886850827522,-3.615285162186881,-0.3250693075699247,1
1.477894044741516,2.126700179584921,-0.45267976157499623,-0.9589742976690627,1
-0.5182702182736474,0.39611825936738,2.1337094144275723,-0.1940512548717539,0
-0.8084936028931876,3.434442503137019,0.19817951852761806,-0.4249678334456277,1
-0.5017570435845365,5.487009958779227,-0.6486525750164414,0.8668681558793008,1
0.9154021177020741,1.9744908882742536,-2.936967293923791,2.6231372932551267,1
0.32875110965968446,2.7575316324106502,-3.763538377135408,-2.3528139693345453,1
-0.5297602037670388,2.126777713722991,0.5401002178351717,-2.4044391041448305,1
0.5132674331133561,0.9296229951392363,2.012294481549893,2.116836666545412,0
0.09707754934804039,-0.7311404167030244,-1.877699980956343,0.038380227914754705,1
0.9686449905328892,0.9413397753569523,-3.278123015232702,1.5984301414106534,1
-0.7020530938773524,-0.08793757142759695,-5.916338861098037,-1.7074685783563115,1
-0.3276621465977682,4.556153117088677,-2.9615296873250756,1.9731754390053107,1
-0.39210815313215763,1.8273354591151412,-1.2273136849980804,2.5430797451561755,1
-1.4635149481321186,1.481121006429244,2.1982464816734684,0.8128980932789291,0
0.29612027706457605,3.3337307371817086,0.34626738446593697,-2.3647258711571864,1
0.26105527217988933,0.31737334571616804,-0.389829190586494,2.3717688849380334,1
0.00511345664246089,0.8497039429931714,-1.800239322602262,1.7549263642204282,1
-0.23458713337514692,2.1021084038729314,-2.1663314345119127,1.5052666590869386,1
-1.4153707420504142,3.543153487135221,1.8112951950159273,-2.7796308665645064,0
-0.42064532276535904,2.7525275677531824,-0.598522918483221,1.7937751515418272,1
-0.3427145165267695,2.372487713773823,-5.205201383842044,-2.172293937189858,1
-0.8022772692216189,2.1171766028540246,-2.3470792957944857,-1.6656829428186697,1
-0.16128571166600914,2.6003537832901626,-2.7164320635432535,0.46280900921554524,1
0.4040508568145384,2.302479357693882,-2.0925280183549297,-1.4101153624987017,1
1.8861859012105302,0.45504158783459636,0.12582132057017037,0.968089237871518,1
0.17457781283183896,2.069118832449727,-1.2148897635884988,0.6484226861944897,1
0.25755039072276437,0.38946701162337116,-1.1537308140073241,-2.351102411920424,1
-0.07444591576616721,2.1216238143512354,1.6269463226504732,0.9360874775490382,1
-1.9187712152990415,1.2790280877676379,-2.392922179573377,2.5437294589495796,1
-0.026513875449216878,5.809072434174292,2.728399051774699,-2.0333405688850013,1
0.06023020994102644,1.9401584243724321,-2.342615182742172,0.5823721256573244,1
2.463242112485286,-0.1063593493923829,-0.8216036067748572,-0.9488077683798357,1
-0.19236096478112252,1.7987296839846132,-1.562407190805534,-0.24232996935837647,1
0.30154734233361247,2.7790381184568322,-0.7531617329980779,-1.2779989255261806,1
-0.03471176970524331,4.510045919228785,-0.11081600985374207,-0.8752161819138284,1
-1.168678037619532,1.1158214000919222,-0.13232951982224694,-2.8265290604006563,0
1.1428228145150205,-0.3736419610354602,-2.5062346612411597,2.8893104275033235,1
0.7519330326867741,3.225255517146472,-3.2458293548951413,0.7487995324364896,1
0.7910319470430469,-0.07089805884947697,4.0063435818114215,0.004233542963311798,0
-0.9093874547947389,1.3457668377387724,-1.9679686792011062,-0.6977079029980398,1
1.4027943109360992,1.613569271733509,0.39842487734397314,0.236247352944166,1
-1.4018510627922809,1.8955498200498377,-4.215282621046393,-0.7193640077051762,1
0.5868570938002703,3.0337466856115034,-1.5592254398093535,-0.8405524350379601,1
2.1904556258099785,0.9745485765704185,-1.2543987679648858,-0.21632074966792114,1
-0.9905363251306883,1.589406121749859,-0.05436986014433498,-1.3441017979728551,1
-0.5662977296027719,1.9785944705759173,-6.444908281983878,-1.9197006001992873,1
0.09965136508764122,2.224396936278182,-0.6677187738433388,0.33963538908176094,1
-0.5034756541161992,2.146740762061884,-3.2994829107357857,2.0565926169018063,1
-1.5506634310661327,2.6540086628338697,-0.35130857761015233,-2.083030933644646,1
0.06856297480602733,3.2657592644626057,-3.072658393676326,-2.803593956374688,1
-1.0623037137261049,2.588951173476452,-2.710965391851163,-1.5191295290757831,1
0.4735924306351816,2.680378285263828,-1.5472552207865364,2.8783238607228654,1
-0.9194242342338032,-0.3733347501197164,-3.1046589392063906,1.9725484424600364,1
1.5499344050175394,2.0753415487485207,-1.9510688934707097,0.5751963211715792,1
-0.7832532923362371,2.7192613220024127,-3.3867515370866306,2.5754934914588157,1
-0.3220615162056756,3.0934117918556754,-4.6663409033974546,-0.32832529897653195,1
0.8135172173696698,0.9614738386493087,1.035914104858719,2.8996836154510435,0
-1.2308643164339552,1.0114410876670326,-3.5920973856478566,-1.2221877292842958,1
0.22745993460412942,1.1388489870746026,-1.357361775215967,-1.5581655029043655,1
1.307142754282428,2.804620849837015,0.5057821629875698,0.828289206882066,1
-1.6074832345612275,3.550821582386313,-2.2298882050320863,-0.7310761922978379,1
0.1846338585323042,1.3888098390625976,-2.6503317994910756,0.7581932518575467,1
0.25988279424842353,3.3619434704405733,-0.5475238226651571,-1.1700268901838853,1
0.7818228717773104,2.1852197137468914,1.235867645454304,0.7075095410279464,1
-1.236950710878082,1.8135713342563455,-3.3386305301729378,-1.3455224364897818,1
-1.3204566130842763,1.6829236552730467,-1.300295664034878,-2.6941675870866604,1
0.5219415656168976,3.119917046903236,-4.464989189934655,2.4728154115391003,1
0.29698467323318606,2.488366725180605,-1.78640200736438,2.299231211240773,1
0.25049285034587654,5.413738141471456,-0.9315906309238491,2.824788895636032,1
0.3464482094969757,0.7216630355040139,-2.7092492835101316,1.2991630573284283,1
-0.6800247215784908,2.7771525530449637,-1.913983667650463,1.0963270664118179,1
0.23225369716100355,1.2061984852827308,-3.8164535366149,0.35401842044898446,1
0.29307247329868125,0.6960695195170343,-0.8458427772370127,-2.244345501884864,1
